mLL ptLL dPhi_LL dPhiLLmet MET mt goodjet_n goodbjet_n Lepton1_Pt Lepton1_Eta Lepton1_E Lepton1_Phi Lepton1_charge Lepton1_type Lepton2_Pt Lepton2_Eta Lepton2_E Lepton2_Phi Lepton2_charge Lepton2_type weight
20.3497 62.7949 0.597224 2.5296 95.1153 147.387 1 0 43.5234 0.778792 57.403 -0.278114 -1 13 21.8392 0.480812 24.4126 -0.875337 1 11 0.236951
52.5624 63.7579 1.50073 2.97096 81.9417 144.035 1 0 56.2313 2.02551 216.825 2.46601 1 11 26.3721 2.0808 107.278 0.965282 -1 13 0.908617
33.9235 54.1172 1.11454 2.45983 22.7313 66.1108 0 0 38.4877 -0.935558 56.5962 -0.239423 1 11 24.6951 -0.633507 29.8187 0.875118 -1 13 0.852137
22.3998 98.6658 0.350782 2.60271 70.1009 160.331 0 0 82.2761 -0.206111 84.0299 -2.92391 1 11 17.2624 0.270447 17.8979 -2.57312 -1 13 1.24532
46.379 75.2369 0.565876 3.01468 134.347 200.671 1 0 61.8831 0.679739 76.7386 -2.85997 -1 13 15.2891 1.98556 56.7262 -2.2941 1 11 0.945806
15.7552 95.2416 0.313814 2.93061 83.7419 177.621 1 0 65.1365 1.99404 243.652 0.656724 1 11 31.1396 1.83708 100.23 0.970538 -1 13 1.17501
39.5149 65.1235 0.664963 2.69242 34.9652 93.0403 0 0 39.4743 -1.86192 130.097 1.868 1 13 29.3333 -0.935064 43.1191 1.20304 -1 11 1.11257
33.8864 101.404 0.763566 1.67926 91.4088 143.336 1 0 83.2 -1.87025 276.39 -1.43629 1 11 23.4015 -2.05572 92.9091 -0.672724 -1 13 0.721741
27.0273 93.2955 0.300912 2.94724 43.8305 127.29 0 0 68.9098 1.25451 130.63 -1.31204 -1 13 25.2189 0.687288 31.4134 -1.01113 1 11 0
18.5141 101.912 0.0576999 3.03706 56.0936 151.01 1 0 74.0478 -0.527591 84.5948 1.33603 -1 13 27.8984 -0.928131 40.8024 1.27833 1 11 1.12277
41.1732 74.9673 0.764498 2.3522 73.0148 136.592 1 0 50.2735 -0.581349 59.0109 -0.540855 1 11 30.1179 -1.31514 60.1413 -1.30535 -1 13 0.850196
53.5385 64.0444 0.991313 2.2311 80.4122 128.909 0 0 38.4861 -2.43061 220.406 2.99178 1 13 34.2846 -1.35707 71.0069 -2.30009 -1 11 0.945959
50.6188 94.4209 0.56796 2.82065 46.4829 130.796 1 0 74.1702 -0.291515 77.3441 -1.91746 -1 11 23.0521 0.749252 29.8312 -1.3495 1 13 1.17035
40.3323 78.7648 0.387049 1.68138 61.6817 103.87 1 0 48.4534 -0.5686 56.4994 2.44045 1 11 31.7428 0.352282 33.7331 2.0534 -1 13 1.20119
45.7752 63.6926 1.36044 2.10016 36.2903 83.4105 1 0 53.8529 -1.27238 103.653 3.04608 -1 11 24.5749 -1.30189 48.5139 -1.87667 1 13 1.11952
45.0529 79.7617 1.01207 1.63934 60.6074 101.639 1 0 47.2874 1.59563 121.392 -1.10524 -1 13 43.8833 1.79114 135.228 -2.11731 1 11 1.16738
39.355 57.1683 1.21514 1.70379 40.3822 72.3146 1 0 38.7358 -1.59069 98.9875 -1.43514 -1 13 30.6671 -1.57641 77.3466 -2.65028 1 11 0.614472
21.4278 107.07 0.0767398 1.80909 61.8575 127.957 1 0 71.1634 -0.31287 74.675 -2.67296 -1 13 35.977 -0.726386 45.8932 -2.59622 1 11 1.12377
13.4054 69.048 0.448365 3.01693 22.2433 78.2279 1 0 53.827 1.89485 183.063 1.54354 -1 13 16.4794 1.96476 59.9307 1.99191 1 11 1.02449
13.1067 64.6362 0.36586 2.50126 58.4644 116.698 0 0 45.4178 0.428911 49.66 0.189012 1 13 20.1488 0.194211 20.5299 0.554873 -1 11 0.685097
51.5053 50.5985 1.73132 3.06221 90.7051 135.386 0 0 48.7473 0.487899 54.6654 2.15127 -1 11 23.4318 0.435449 25.6889 0.419949 1 13 1.19782
44.6055 58.2351 0.130417 2.40825 20.1672 63.984 1 0 29.8746 -1.00161 46.1557 -2.68967 -1 13 28.4845 0.403445 30.8343 -2.55925 1 11 0.698723
27.0799 106.263 0.154882 2.11243 62.6453 142.047 1 0 66.806 1.94606 238.627 2.55904 -1 11 39.756 1.44904 89.3285 2.71392 1 13 0.735277
26.6069 118.693 0.290336 3.02933 81.5959 196.514 1 0 90.7169 -2.46599 537.953 -2.36019 1 13 28.897 -2.03761 112.735 -2.65053 -1 11 1.06415
29.2854 106.838 0.736609 2.94318 106.301 212.091 1 0 93.1623 0.88679 132.258 0.0681672 -1 11 17.5785 0.815007 23.7472 0.804776 1 13 1.2323
38.9814 35.7763 1.72522 3.12993 111.628 126.388 1 0 32.8931 1.93316 116.047 -2.68031 -1 13 20.0121 1.90509 68.73 1.87766 1 11 1.11221
35.0491 66.3561 0.112887 1.61618 141.032 139.878 1 0 37.8365 -2.06897 152.159 -1.93433 1 13 28.6234 -1.05406 46.0522 -1.82145 -1 11 1.12784
52.0602 47.3558 1.6707 2.93995 76.2488 119.57 0 0 38.2378 -0.279959 39.7463 -0.934173 1 13 32.0093 -0.40167 34.6264 -2.60488 -1 11 0.881369
24.3223 79.2111 0.520658 2.34261 53.9036 120.396 1 0 42.7609 -2.42489 243.511 -0.602067 -1 11 39.2068 -2.1296 167.225 -0.0814092 1 13 1.06099
27.4506 40.9325 1.16481 2.30851 109.137 122.245 1 0 27.2022 0.0195028 27.2074 -1.18185 -1 11 21.675 0.27921 22.5257 -2.34666 1 13 1.10995
48.2433 48.1256 1.13853 3.14128 74.0819 119.419 1 0 29.1438 -1.29545 57.2154 -3.03833 -1 13 27.9874 -0.0725977 28.0612 -1.8998 1 11 0.626387
26.3009 65.6626 0.76245 2.89078 59.9936 124.543 1 0 36.6664 1.17614 65.0884 3.03781 1 11 34.067 1.18344 60.8408 -2.48292 -1 13 0
48.6507 47.958 1.67577 2.89013 100.604 137.825 1 0 45.7861 1.84211 148.08 2.60915 -1 13 19.8515 1.22392 36.6713 -1.99827 1 11 1.1529
38.178 151.178 0.135916 3.0984 76.7984 215.451 1 0 126.205 -2.41103 708.963 -2.96574 1 11 25.1665 -1.759 75.2333 -3.10166 -1 13 0.675839
46.0419 124.77 0.770939 1.61429 78.0592 142.569 1 0 95.9412 0.152915 97.0652 0.716634 1 13 36.5342 -0.0449928 36.5711 1.48757 -1 11 1.06156
27.7641 65.1832 0.328742 3.08131 86.7578 150.333 0 0 35.3354 -1.06731 57.4461 -0.49205 1 11 30.734 -1.82535 97.8286 -0.820792 -1 13 1.10946
20.5267 96.6905 0.330107 3.06195 46.64 134.201 1 0 65.3488 2.10492 272.123 -1.91851 -1 13 32.5212 1.8056 101.596 -2.24862 1 11 1.11294
45.1585 115.147 0.593796 1.80761 43.0179 110.594 1 0 92.6286 -0.191832 94.3382 -2.78785 1 11 26.0517 0.503117 29.4192 -2.19405 -1 13 0.686459
12.9835 76.35 0.401667 1.85726 51.0971 100.036 1 0 60.3592 -0.642261 73.2421 1.79931 1 11 17.0566 -0.709412 21.5319 1.39765 -1 13 1.19853
47.0312 61.2085 1.07894 1.8849 80.4904 113.568 1 0 48.635 -1.53474 118.077 -0.301611 1 13 20.7199 -0.512377 23.4997 0.777329 -1 11 0.178226
25.2719 61.5369 0.53692 1.89537 44.3802 84.8759 1 0 35.9706 -0.346073 38.1464 -0.452667 -1 13 27.8129 0.242827 28.637 -0.989587 1 11 0.849842
45.2257 85.3539 0.0688288 2.26263 54.2832 123.2 1 0 44.0016 -1.54868 108.196 -2.45257 -1 11 41.4029 -0.535272 47.4772 -2.5214 1 13 0.588633
44.6164 46.2489 1.08125 2.89334 22.1962 63.5867 0 0 35.9884 -2.3613 192.521 0.953294 1 13 16.6955 -0.974082 25.2625 2.03455 -1 11 1.12764
47.2785 46.7122 1.50235 2.02119 99.671 115.608 1 0 37.976 -0.898701 54.3724 -3.08209 1 13 24.7267 -0.194215 25.1945 1.69874 -1 11 0.5668
30.5777 73.6028 0.240156 3.04555 55.3914 127.555 0 0 46.1693 -1.60754 119.831 -1.24583 -1 11 27.9346 -0.811692 37.6535 -1.48599 1 13 0.591953
25.6631 54.1325 0.701066 2.84998 113.057 154.801 0 0 29.3995 1.6981 83.0032 -0.408995 -1 11 28.2364 2.25789 136.488 0.292071 1 13 1.18015
32.4746 99.3179 0.641422 1.97979 66.2398 135.61 1 0 61.6026 1.31426 122.918 -2.08175 1 13 42.8662 1.27123 82.4259 -2.72317 -1 11 1.0739
50.4 51.3502 0.0512631 2.55393 78.4745 121.518 1 0 27.8385 -0.467956 30.9428 -0.98272 -1 13 23.5285 1.27251 45.2916 -1.03398 1 11 0.267182
50.6017 81.0909 0.8466 2.31505 107.518 171.026 0 0 55.7761 0.2822 58.0119 -0.170327 -1 13 32.5469 -0.551121 37.6161 0.676274 1 11 1.26315
35.4742 41.1964 1.43077 2.60414 117.464 134.134 1 0 29.9841 -1.38061 63.3978 -1.23662 -1 13 24.3739 -1.3486 50.1082 -2.66739 1 11 0.821515
50.8 59.7839 1.57512 1.62148 83.1007 102.174 1 0 56.4622 -0.28456 58.7637 -1.47205 -1 13 19.8963 -0.81544 26.8861 -3.04718 1 11 0.471928
16.0182 56.6283 0.486813 2.45971 54.419 104.635 1 0 42.1777 -1.86937 139.997 -0.75665 -1 13 15.8017 -2.25757 76.3575 -0.269837 1 11 0.607345
34.6307 74.7906 0.807946 2.95495 44.727 115.171 0 0 59.8597 0.304788 62.6618 1.99469 1 13 19.64 0.928705 28.7362 1.18675 -1 11 1.26366
22.2848 111.393 0.108011 2.26017 69.2285 158.849 1 0 90.9389 1.83431 291.938 -0.476735 -1 13 20.5517 1.33546 41.769 -0.584746 1 11 0.641869
30.6929 60.0738 0.59989 2.29516 57.4183 107.099 1 0 43.4175 -1.89913 148.266 1.35245 -1 11 19.009 -1.03613 30.159 1.95234 1 13 0.711465
29.5951 64.1486 0.654788 2.47529 105.203 155.267 1 0 43.8136 1.18162 78.1291 -1.82354 -1 13 23.5842 0.534217 27.0304 -1.16876 1 11 1.15552
41.1813 78.5335 0.938699 3.09842 81.5437 160.012 0 0 61.0295 1.58462 155.09 2.14607 -1 13 25.1226 2.11482 105.625 1.20737 1 11 0
49.5494 76.2997 0.721167 2.00541 27.2789 76.9124 1 0 57.2723 2.26732 279.404 -2.28558 -1 13 23.2562 1.16421 40.8794 -1.56441 1 11 0.684327
44.6462 39.5839 1.60011 2.55963 29.0477 64.9671 1 0 33.3069 0.470046 37.0548 -2.84726 1 13 22.3887 1.23508 41.7489 -1.24715 -1 11 1.06966
53.4853 50.5174 0.943001 2.46114 39.0636 83.7532 1 0 36.7089 0.22932 37.6784 1.42878 1 11 19.2964 -1.38286 40.8812 2.37178 -1 13 1.22255
45.8946 50.09 0.760379 2.47795 70.9158 112.698 1 0 36.8824 -1.33688 75.0523 -0.505894 1 13 16.4369 0.213084 16.8115 0.254486 -1 11 0.987351
28.2124 60.5249 0.880201 2.51699 115.671 159.249 1 0 38.7322 -0.689865 48.3202 1.77777 1 11 27.9756 -0.597553 33.1208 0.897566 -1 13 1.14207
52.8116 71.2375 0.658012 2.64887 108.059 170.177 1 0 50.5915 0.798163 67.5805 -2.46257 -1 13 24.1398 2.07559 97.7025 -1.80455 1 11 0.645672
37.8654 69.004 0.940036 2.8903 99.0579 164.049 0 0 43.3493 1.59911 111.64 0.345473 1 13 33.8986 1.99057 126.38 -0.594563 -1 11 0.00280973
37.1687 43.9838 1.43921 2.31227 33.0557 69.7977 1 0 38.5088 -0.0983312 38.6951 0.4812 1 11 16.7919 0.523132 19.1428 1.92041 -1 13 0.879845
36.4963 60.0512 0.561676 2.97525 87.1011 144.145 0 0 36.7604 1.47352 84.4329 0.79249 1 13 25.6573 0.465568 28.4885 1.35417 -1 11 0.524501
46.8462 91.0741 0.721482 3.09939 52.9828 138.899 1 0 49.7569 -0.307706 52.1312 -2.25769 -1 11 47.5789 -0.951255 70.7787 -2.97917 1 13 0.484563
18.7081 80.6163 0.249145 2.69114 33.9853 102.042 1 0 43.2201 -0.115261 43.5077 0.87036 -1 13 38.0232 0.271185 39.4299 0.621215 1 11 1.6783
48.8358 48.7441 1.72482 2.48152 24.2744 65.0834 1 0 47.7928 0.222658 48.9825 -1.67447 1 13 19.3984 0.732506 24.8395 0.0503514 -1 11 1.16267
31.5182 108.573 0.628799 3.0704 45.4657 140.429 0 0 81.1092 1.99956 305.02 0.21633 1 11 31.9343 1.96818 116.518 0.845129 -1 13 1.21327
52.8153 93.7721 0.150945 1.85325 69.1688 128.793 1 0 52.9479 0.276221 54.9807 1.81171 -1 11 41.0876 -0.794196 54.7412 1.66077 1 13 0.49361
53.5207 50.3242 0.859927 2.74491 77.0316 122.083 0 0 36.4417 1.67234 100.441 2.02189 -1 11 18.2924 -0.0172724 18.2955 1.16196 1 13 1.18799
49.7481 47.5947 0.15495 2.62912 81.4627 120.468 1 0 30.7044 -1.81899 97.1458 1.13678 1 11 17.0217 0.0618122 17.0545 1.29173 -1 13 1.15002
43.2007 66.7235 1.01166 1.94844 60.6757 105.274 1 0 49.8282 -0.424701 54.3899 -0.359966 1 11 25.2192 -1.1478 43.7376 -1.37162 -1 13 0.719279
23.5391 49.5167 0.898181 3.00123 77.5546 123.634 0 0 31.5602 0.85363 43.7743 -1.31096 1 11 23.2612 0.825564 31.6489 -0.412783 -1 13 1.4402
36.7091 116.819 0.195696 2.57744 38.8955 129.487 0 0 92.5288 -1.28386 179.853 0.805102 1 11 24.6625 -2.01093 93.7682 1.0008 -1 13 1.52189
54.635 54.5413 1.6082 3.12609 27.0826 76.8643 0 0 48.9875 0.177053 49.7573 0.466678 1 11 25.8804 0.699872 32.4819 2.07488 -1 13 0.178614
19.4007 66.569 0.478289 2.03727 85.5098 128.471 0 0 37.911 -0.505459 42.8579 -3.02804 -1 11 30.5847 -0.820637 41.4745 -2.54975 1 13 1.17679
50.5909 47.6407 1.63179 2.66261 85.4014 123.93 1 0 36.8225 1.85268 120.294 0.271159 -1 13 32.5558 1.73825 95.4409 -1.36063 1 11 0.852199
33.428 76.3213 0.132525 2.41304 76.3239 142.629 1 0 39.172 1.74361 115.417 2.66256 1 13 37.3171 0.904246 53.6417 2.53003 -1 11 1.15042
50.8702 103.188 0.893676 2.39007 40.3125 119.992 0 0 62.7189 -1.52132 150.422 -2.54413 -1 13 51.5787 -1.75111 153.049 2.84538 1 11 0.671442
47.2775 82.8284 1.26585 2.32711 134.738 194.004 0 0 73.729 -1.70528 209.561 1.19575 -1 13 21.6197 -1.65317 58.5349 -0.0700968 1 11 1.11872
36.0046 59.857 1.17289 2.70718 58.7509 115.816 0 0 47.6386 -1.86028 156.758 -2.28681 1 11 22.2123 -1.85589 72.7864 -1.11392 -1 13 1.25541
28.9724 46.4649 1.20655 2.05054 71.3113 98.4157 1 0 38.1103 -2.41661 215.266 2.55016 1 13 16.2716 -2.16024 71.5014 -2.52648 -1 11 1.00158
45.7978 78.7006 1.33683 3.01996 56.8302 133.507 0 0 72.51 -1.53696 176.398 0.0465469 -1 11 18.0991 -1.28896 35.3347 -1.29029 1 13 0.66864
48.4495 63.3144 1.28547 2.73213 52.6945 113.109 0 0 55.4683 0.234912 57.0058 -1.09423 1 11 18.6764 -0.646649 22.7195 -2.3797 -1 13 1.26557
31.6106 71.6404 0.763132 2.84972 54.1895 123.289 1 0 38.802 1.9219 135.424 -2.29348 -1 13 38.3896 2.26106 186.141 -1.53035 1 11 0.662812
22.3228 46.1603 0.43147 2.24867 77.2967 107.756 1 0 28.5911 -2.4733 170.773 -1.81599 1 13 18.614 -1.63069 49.3569 -1.38452 -1 11 0
39.8641 99.3529 0.641562 2.02457 126.899 190.445 1 0 63.9153 2.49596 390.389 0.434895 1 13 40.4884 2.03487 157.539 -0.206667 -1 11 1.07957
49.5967 90.0417 0.618221 3.13182 108.001 197.224 0 0 52.5569 -0.910825 75.907 -2.06061 -1 11 41.9034 -1.75012 124.223 -2.67883 1 13 0.372031
23.9365 83.102 0.5712 2.8873 46.9288 123.89 1 0 51.6682 -0.198633 52.6909 -3.00703 -1 13 34.8005 -0.232444 35.7449 -2.43583 1 11 1.67001
40.04 57.5068 1.35415 2.28044 44.673 92.118 0 0 49.5477 -0.609577 59.0418 2.48761 1 11 20.4221 -0.490223 22.9258 -2.44142 -1 13 0.676567
35.4355 113.198 0.685766 2.51532 73.8406 173.959 1 0 88.1038 -0.920501 128.141 -0.238247 1 13 30.3065 -0.78595 40.1588 0.447519 -1 11 0.639214
34.9221 62.5687 1.06865 2.21989 167.825 183.564 1 0 50.0881 -1.59358 128.339 -0.790061 1 13 20.4704 -1.20609 37.2537 -1.85871 -1 11 0.533499
44.1364 61.1449 0.821537 2.89474 41.0716 99.4637 0 0 46.5817 -2.0928 191.706 -1.95087 -1 13 19.022 -0.913141 27.5191 -2.77241 1 11 1.40373
43.8685 49.4913 1.48015 2.06361 55.093 89.6281 1 0 39.2822 -1.1413 67.7665 2.901 1 13 26.7583 -1.25018 50.5386 -1.90203 -1 11 0
21.7057 89.87 0.436863 3.03408 49.6893 133.457 1 0 54.6978 0.554324 63.319 -1.98437 1 13 37.2784 0.761833 48.6298 -2.42123 -1 11 0.638057
15.3067 54.5612 0.513389 1.83341 140.264 138.85 1 0 32.0979 1.71728 92.2642 2.02034 1 11 24.2742 1.92391 84.8832 1.50695 -1 13 0.482528
51.8143 96.2515 1.01674 2.81409 29.9729 105.986 0 0 75.1429 -0.213265 76.8582 1.94771 1 11 32.4433 -0.602611 38.5146 2.96445 -1 13 1.52055
51.4097 114.163 0.233725 2.93677 61.2139 166.317 1 0 73.7838 -1.49283 172.448 -2.42142 -1 13 41.0994 -2.36855 221.434 -2.65514 1 11 1.06999
33.5906 48.0916 0.921814 2.87411 55.1099 102.043 0 0 30.3433 0.680261 37.6391 -2.42447 1 13 23.2352 -0.191391 23.6621 2.9369 -1 11 1.04553
28.4946 70.4815 0.752902 2.43906 86.7042 146.799 1 0 58.0293 -0.797317 77.4724 2.72972 -1 11 15.9076 -1.37159 33.3689 -2.80056 1 13 1.11753
44.1709 71.8479 0.321976 2.65974 75.3486 142.905 1 0 43.8634 -0.611885 52.3341 -2.63657 -1 11 28.885 0.524735 32.954 -2.95854 1 13 0.895583
33.5934 103.099 0.200966 2.12837 65.5382 143.751 0 0 58.2854 1.30208 115.082 -1.84985 1 11 45.3278 0.689694 56.5428 -1.64889 -1 13 1.10117
35.9887 59.265 1.14063 2.34585 105.055 145.484 0 0 44.2209 -0.497739 49.8126 0.50647 1 11 25.1127 -0.515818 28.5284 1.6471 -1 13 1.49428
39.366 56.6222 1.27338 2.59175 78.9594 128.707 1 0 48.2902 -1.33472 98.0816 -1.50133 1 11 18.6265 -0.785839 24.6802 -2.77471 -1 13 0.307654
46.7677 45.1201 0.849548 2.95639 113.966 142.804 0 0 29.5887 1.91282 102.374 0.155055 1 11 19.7312 0.331532 20.8258 -0.694492 -1 13 0.969343
25.6652 81.4736 0.382234 3.03084 49.981 127.431 0 0 54.4744 0.0913382 54.7019 0.438921 1 13 28.3561 0.616406 33.9159 0.0566864 -1 11 0.453188
45.9035 36.1099 1.67983 2.36923 75.991 97.0512 0 0 30.6887 -0.0897627 30.8124 -2.87485 -1 11 22.6602 0.783539 29.9795 -1.19501 1 13 0.694887
20.8072 68.6302 0.349854 2.29989 60.4914 117.62 1 0 52.2744 0.140738 52.793 0.0466104 1 13 17.1423 -0.452176 18.9248 0.396465 -1 11 1.14341
47.4438 56.8552 1.3136 2.52177 76.1503 125.329 1 0 38.1168 0.208201 38.9461 -1.00375 -1 13 33.5898 0.71914 42.6563 -2.31735 1 11 1.22438
51.1752 107.67 0.83093 2.92371 79.9677 184.482 0 0 92.61 -1.90346 317.564 1.97175 -1 11 20.7175 -1.08217 34.08 1.14082 1 13 1.18474
34.2144 106.94 0.238984 2.69409 68.3295 166.702 1 0 80.5873 -1.24239 151.205 -2.43719 -1 13 26.9276 -1.92382 94.1543 -2.19821 1 11 0
35.4171 43.9881 1.34033 2.07287 73.7871 98.0586 0 0 29.9322 0.746851 38.6756 -2.31472 -1 13 26.1135 0.994484 40.1266 2.62813 1 11 0
33.3445 72.5124 0.618191 2.29738 83.6213 142.069 0 0 46.7562 -2.02551 180.29 2.29283 -1 13 29.1558 -1.36989 61.0677 2.91103 1 11 1.35722
45.2199 42.776 1.0691 2.05388 62.0612 88.1804 1 0 28.3083 0.825469 38.5133 2.95121 -1 13 21.2253 2.24191 101.006 1.88211 1 11 1.29045
25.0754 68.9337 0.745559 2.54148 74.6068 137.02 0 0 50.635 -1.80746 158.462 2.2658 1 11 22.5638 -1.94781 80.7318 3.01136 -1 13 0.59051
17.7178 99.422 0.129244 2.9794 72.6863 169.46 0 0 84.3823 0.325667 88.8968 0.850818 1 11 15.1468 0.799635 20.2532 0.980061 -1 13 0.347385
39.5495 57.6928 0.654061 2.83558 101.488 151.25 1 0 33.7464 0.830843 46.0797 1.55857 1 13 27.1339 -0.253428 28.01 2.21263 -1 11 1.1539
52.3778 56.647 1.06454 2.32461 97.9947 136.751 0 0 33.2918 1.83545 106.991 -0.860951 -1 11 32.4482 0.673375 40.0871 -1.92549 1 13 1.48112
49.0809 39.6218 1.66407 1.8039 31.7468 55.6494 0 0 35.1574 -2.04865 138.632 2.72836 -1 13 21.8372 -1.10829 36.6788 1.06429 1 11 1.18673
48.0504 52.3078 1.49005 2.32916 90.1008 126.129 1 0 37.9979 2.28911 189.372 1.9065 1 11 33.0136 2.24637 157.79 0.416457 -1 13 1.48829
45.8019 81.0472 0.385351 2.51404 48.5603 119.344 1 0 53.0518 -0.669428 65.3896 2.75055 -1 11 29.3943 0.376964 31.5079 2.3652 1 13 0.845115
39.3284 75.8538 0.783271 1.85743 41.1859 89.5249 1 0 55.0998 -1.0222 86.4818 -1.32783 -1 11 26.0884 -0.333608 27.5539 -0.544558 1 13 1.13586
27.0984 45.8291 0.532037 2.63395 68.3203 108.326 1 0 29.0552 -0.764596 37.97 -1.39292 -1 11 18.3552 0.241435 18.893 -0.860878 1 13 0.627972
41.9313 85.0665 0.569632 3.06776 84.0188 168.967 0 0 59.4051 -1.20311 107.842 0.12366 1 11 28.7775 -2.02406 110.81 0.693292 -1 13 0.552056
41.9338 42.3176 1.77828 3.13943 51.5365 93.4002 0 0 42.3701 1.64901 114.274 -1.66922 -1 11 17.198 1.6155 44.9661 0.109061 1 13 1.67681
28.6972 116.354 0.404134 2.3971 32.9562 115.366 1 0 70.5746 -0.81999 95.6608 0.503863 1 13 48.1068 -0.535564 55.1725 0.0997293 -1 11 0.717204
29.4893 58.2722 0.462253 2.77415 37.5741 92.0098 0 0 37.8685 2.21042 174.747 -0.769461 1 13 21.8771 1.32339 43.999 -1.23171 -1 11 1.09366
42.9791 47.8988 1.00906 3.10901 143.796 165.962 1 0 28.8893 -2.38751 158.576 -0.679408 1 13 25.8005 -1.21367 47.2523 -1.68846 -1 11 0.643687
25.4569 64.3417 0.731676 2.35309 20.0515 66.3261 0 0 39.79 1.78975 122.452 0.34063 1 11 28.9869 1.56671 72.4612 1.07231 -1 13 1.15644
43.0304 98.0899 0.834929 2.06708 23.7768 82.9796 0 0 60.7939 1.14986 105.612 -1.87069 1 11 46.3192 1.14864 80.3864 -1.03577 -1 13 1.25845
51.6986 109.798 0.767133 2.92787 76.7701 182.574 1 0 65.2687 0.151579 66.02 0.144145 1 13 53.0296 -0.304893 55.5136 -0.622988 -1 11 1.18378
19.9509 63.9997 0.620945 2.04542 41.6768 88.162 0 0 47.1237 -1.0894 77.964 2.8961 1 11 19.5026 -1.33319 39.5589 -2.76614 -1 13 1.17214
51.2948 70.9345 1.53613 3.03495 67.0743 137.759 0 0 67.5612 -0.649904 82.3387 1.45688 -1 13 19.3996 -0.373635 20.7695 2.99302 1 11 0.167631
42.8784 47.1036 0.936304 2.12036 88.785 112.84 1 0 35.1474 1.3334 71.3052 0.378308 1 11 16.8152 -0.065157 16.8513 1.31461 -1 13 1.06049
28.455 71.8426 0.661105 3.05552 47.6215 116.875 1 0 40.6548 -1.87026 135.056 -0.244128 -1 11 35.2773 -1.4941 82.545 0.416977 1 13 1.21162
28.8273 57.3392 0.719006 2.73271 37.1837 90.4258 0 0 33.4457 1.35106 68.9063 1.91863 1 11 27.7723 1.97309 101.812 2.63764 -1 13 1.07173
43.2998 94.0312 0.897612 2.17187 39.7417 108.169 1 0 73.8369 1.48658 171.6 -2.08495 -1 13 28.1887 1.86862 93.4974 -1.18734 1 11 1.05884
44.5276 50.838 0.919927 2.82012 37.4549 86.1478 1 0 31.5826 0.876741 44.5188 -1.65288 1 13 25.0598 -0.354329 26.6495 -0.732948 -1 11 0.275759
35.5768 113.584 0.63125 2.62947 69.5593 171.977 1 0 75.5758 -2.07524 305.78 0.875372 1 13 43.4496 -2.08023 176.648 0.244121 -1 11 1.28173
41.7795 53.2171 1.30859 2.46494 25.2112 69.1048 1 0 42.1495 0.99494 64.7903 2.38113 -1 13 23.3505 1.52888 56.3889 -2.59347 1 11 0.42529
39.3252 66.9585 0.593624 1.94253 37.611 82.863 1 0 40.1283 0.765357 52.4664 -1.00509 -1 11 29.8209 -0.174423 30.2759 -1.59871 1 13 0.0019055
53.886 109.026 0.928948 2.49919 91.8696 189.925 1 0 84.5308 0.90521 121.594 3.00469 1 11 34.8467 1.32993 70.4821 2.07574 -1 13 1.31301
17.8033 97.5357 0.379905 2.54425 77.7927 166.501 1 0 67.4402 1.8478 219.295 -2.51222 -1 13 31.6433 1.92469 110.735 -2.13232 1 11 1.18506
38.8166 100.181 0.76104 2.9035 155.596 247.934 0 0 81.2763 1.97397 298.208 1.71668 1 13 24.1769 2.43361 138.868 2.47772 -1 11 0
39.2025 70.8985 0.911228 3.05439 46.4094 114.614 1 0 47.6892 1.07676 78.1115 2.10914 1 13 30.8298 1.59147 78.8408 3.02037 -1 11 1.07018
38.1598 99.1716 0.142954 2.5057 76.5891 165.568 1 0 67.1933 -0.35904 71.571 0.717325 1 11 32.2006 0.428299 35.1996 0.574372 -1 13 0.00285847
18.7393 57.8459 0.621423 1.67862 80.4746 101.549 0 0 32.7363 -1.985 121.393 0.414013 -1 11 27.9998 -1.88919 94.712 1.03544 1 13 1.13776
45.817 45.6682 1.21803 2.51852 88.4465 120.991 1 0 30.3084 0.106487 30.4806 -2.21042 1 13 25.2585 -1.02868 39.8434 -0.992395 -1 11 0
15.8692 95.5716 0.218173 2.3504 82.0107 163.389 1 0 75.3731 0.726693 96.1661 0.570632 -1 11 20.5826 0.389359 22.1628 0.352459 1 13 0.537166
21.2619 73.7902 0.51144 2.86445 36.3611 102.604 1 0 39.6358 1.79239 122.284 0.351263 1 11 36.6306 2.0273 141.49 -0.160177 -1 13 0.662512
47.0259 81.2168 0.620753 2.87846 44.3457 118.99 1 0 59.6657 2.00585 225.744 1.98606 -1 13 24.8942 0.993375 38.2208 1.36531 1 11 0.527641
46.4464 102.151 0.859907 2.94059 36.2314 121.059 0 0 74.3898 -1.75974 222.538 -2.08778 -1 11 36.6486 -1.45067 82.4665 -1.22787 1 13 0.596
32.3739 60.1455 0.791434 2.99522 99.5889 154.374 0 0 46.2029 -0.559762 53.6325 1.36378 1 13 17.8985 0.239188 18.4129 0.572346 -1 11 1.0575
18.6671 91.641 0.390002 1.69561 38.3412 88.8936 1 0 46.845 -0.289546 48.8226 -1.943 -1 13 46.5664 -0.191867 47.4261 -2.333 1 11 0.591486
27.7813 90.4834 0.380778 2.33487 89.1982 165.257 0 0 73.4102 0.661509 90.0665 0.789611 -1 13 18.1201 0.0119628 18.1214 0.408833 1 11 0.265258
