mLL ptLL dPhi_LL dPhiLLmet MET mt goodjet_n goodbjet_n Lepton1_Pt Lepton1_Eta Lepton1_E Lepton1_Phi Lepton1_charge Lepton1_type Lepton2_Pt Lepton2_Eta Lepton2_E Lepton2_Phi Lepton2_charge Lepton2_type weight
48.646 142.986 0.908979 2.97708 60.0749 184.736 0 0 130.395 -0.185164 132.637 -0.228753 -1 11 19.1809 -0.600773 22.748 0.680226 1 13 1.24634
22.349 69.8977 0.59663 1.57106 78.5493 104.803 0 0 39.8564 1.30187 78.6805 -2.10611 -1 13 33.2428 1.12481 56.5851 -2.70274 1 11 0.856716
34.3506 101.57 0.549684 2.94475 58.005 152.77 1 0 80.9386 1.19878 146.403 -0.268565 1 13 23.3346 0.631833 28.1494 -0.818248 -1 11 0.638744
51.4587 36.1386 1.40183 2.378 85.007 102.87 1 0 28.1107 -1.43888 62.5909 1.22159 -1 13 18.4705 0.218518 18.9132 2.62342 1 11 0.698295
14.9019 95.7634 0.332652 2.90912 51.7927 139.902 1 0 66.4293 -0.676579 82.2226 -0.990384 1 13 30.4864 -0.678476 37.7767 -0.657733 -1 11 0
37.979 99.9265 0.912115 2.57668 89.4977 181.642 1 0 87.7382 1.33352 178.018 2.49284 1 13 18.209 1.68801 50.927 1.58073 -1 11 1.57695
35.6836 72.2694 0.403588 2.84038 70.1737 140.815 0 0 44.5082 -1.42054 97.4938 1.64362 -1 13 29.1915 -0.543723 33.6138 1.24004 1 11 0.373898
46.9595 113.554 0.974243 2.49797 60.0283 156.647 1 0 96.9194 0.36458 103.432 1.6089 -1 13 25.9612 0.366107 27.7205 0.634656 1 11 1.13267
18.5175 63.4009 0.577956 2.97655 100.456 159.069 0 0 39.0309 -0.848655 53.9504 -2.7921 -1 13 27.0162 -0.866859 37.8185 2.91312 1 11 1.1016
34.2819 63.0008 0.406059 2.97642 32.0959 89.6283 1 0 42.3969 1.34931 87.2142 -0.907777 -1 13 21.785 0.339317 23.0512 -0.501719 1 11 0.901339
38.4733 113.946 0.603735 2.22106 69.7012 159.689 1 0 84.8725 1.38466 180.095 0.322848 -1 13 33.3882 1.79266 103.035 -0.280888 1 11 1.14392
23.5137 84.9166 0.542804 1.93281 46.8462 103.797 1 0 59.3143 -2.28446 294.265 1.63686 1 11 28.4082 -2.48572 171.77 1.09406 -1 13 1.16817
27.3553 80.8034 0.502298 3.09133 73.099 153.661 0 0 61.8589 0.774939 81.3814 1.18513 -1 11 20.8969 1.3433 42.7621 0.682832 1 13 0.540451
49.2066 78.4133 0.276005 2.84764 91.2867 167.387 1 0 58.1392 1.86594 192.347 -0.783715 -1 13 20.8572 0.572085 24.3645 -0.50771 1 11 1.04944
29.0047 98.1959 0.439812 1.81919 76.9886 137.248 0 0 65.3561 1.24273 122.662 -2.76801 1 11 35.0344 1.66048 95.502 3.07536 -1 13 1.16784
32.5743 58.733 0.583347 1.94978 105.794 130.48 1 0 36.0992 -1.89914 123.276 1.50709 1 13 25.1355 -1.01268 39.1636 0.923741 -1 11 0
43.8762 75.3628 0.710564 3.09001 77.8601 153.152 0 0 47.811 -1.27408 92.1582 2.50635 -1 11 32.3673 -2.12037 136.82 -3.06627 1 13 1.04886
33.2196 86.9573 0.332209 2.31501 70.7184 143.632 1 0 49.4343 0.690359 61.6898 1.96736 -1 13 38.7182 1.36122 80.4818 2.29957 1 11 0.613631
31.2311 50.6066 1.11741 2.96632 36.5102 85.6389 0 0 33.8336 0.55602 39.1999 0.630654 1 13 25.6272 0.525588 29.2491 1.74807 -1 11 0
49.6 85.9587 0.236043 2.02539 93.0608 151.736 1 0 62.1435 0.233137 63.84 0.766583 -1 11 24.301 -0.950909 36.1412 0.53054 1 13 0.719834
31.607 61.0134 0.751986 1.9686 68.0689 107.35 1 0 34.6705 -1.39493 74.2388 0.362638 1 13 30.9085 -0.77795 40.7428 1.11462 -1 11 0.89751
52.7368 72.3331 1.28904 1.75273 88.2559 122.791 1 0 55.4806 0.658215 67.9393 -2.26531 1 11 33.4814 0.427874 36.5934 -0.976274 -1 13 0.328238
51.1041 68.2205 0.794752 1.83229 28.7223 70.2283 1 0 42.2637 -1.18163 75.366 -2.38684 1 13 31.5859 -0.0740863 31.6726 -1.59208 -1 11 0.712159
31.1661 112.4 0.730628 2.78649 94.6095 203.002 1 0 97.4846 1.18147 173.814 -1.57533 -1 13 19.0584 1.07057 31.0639 -2.30596 1 11 0.807335
51.1607 67.5951 0.04107 2.86156 81.2004 146.722 0 0 51.3932 -0.864797 71.839 2.9735 -1 11 16.2123 0.73198 20.7533 2.93243 1 13 0.576425
46.8818 47.1832 1.5317 2.76727 74.7317 116.688 1 0 38.9946 1.84045 125.916 1.28183 1 11 25.0844 1.27771 48.502 2.81354 -1 13 1.17984
32.0028 103.009 0.40713 2.9843 52.0661 146.016 1 0 74.9123 -1.1856 134.027 -2.7707 1 11 29.8561 -0.649444 36.377 -2.36357 -1 13 0.658043
42.1285 54.3396 0.991657 3.02083 107.109 152.303 0 0 36.469 0.361041 38.872 -0.870883 1 13 24.9981 1.34175 51.0848 -1.86254 -1 11 0.519993
40.3847 65.205 1.04916 2.76952 62.1844 125.156 0 0 39.0078 0.836621 53.4744 -2.03714 1 11 36.311 1.21903 66.802 -0.987981 -1 13 1.13947
33.9879 74.6763 0.418445 2.91259 52.6894 124.632 1 0 56.9956 0.167928 57.8011 -2.1108 1 11 18.9161 1.08368 31.154 -2.52924 -1 13 0.71908
42.5769 70.538 1.12484 2.64356 58.0599 124.043 0 0 54.0624 1.09393 89.7678 2.65292 1 11 27.6388 0.819456 37.4499 1.52808 -1 13 1.09879
39.0723 93.9612 0.418797 2.38863 78.5427 159.78 1 0 66.4137 0.46689 73.7848 0.442437 -1 11 29.3219 -0.296183 30.6176 0.0236406 1 13 0.539969
15.1284 52.5979 0.21495 1.65434 92.1108 102.461 1 0 27.0285 -0.166852 27.4058 -0.678432 -1 13 25.8744 0.35741 27.5447 -0.463482 1 11 0
23.287 56.0443 0.0823649 1.83121 71.429 100.339 0 0 30.8248 1.09787 51.3442 -1.54157 1 13 25.2666 1.90603 86.8539 -1.45921 -1 11 0
28.3763 90.1822 0.682546 2.69927 86.7565 172.597 0 0 72.3671 -0.81032 97.4547 -2.5281 -1 13 21.6219 -0.55308 25.0141 3.07254 1 11 1.10947
53.6915 85.985 0.392459 3.07175 61.6232 145.495 0 0 66.0752 0.665593 81.2598 2.86257 -1 13 21.1359 -0.62562 25.4089 2.47011 1 11 1.61334
34.4557 38.0334 1.50196 1.89286 47.2771 68.8078 1 0 30.9083 -1.56173 76.9131 1.24554 1 11 20.1391 -1.77295 61.0016 2.7475 -1 13 1.07432
44.3764 82.2941 0.427432 2.31954 58.7311 127.462 0 0 59.8121 0.897906 85.5876 0.452818 -1 13 24.0392 -0.144912 24.292 0.0253863 1 11 1.1985
52.3566 85.8945 0.803406 2.68693 79.2339 160.749 0 0 52.6819 2.4011 293.068 -1.35165 -1 13 40.4978 1.60195 104.57 -0.548245 1 11 0.894652
52.0268 51.8147 1.57927 2.94996 93.5865 138.633 1 0 46.2475 1.25711 87.8638 3.01988 -1 11 23.7602 1.91335 82.2499 1.44061 1 13 1.04045
44.0209 140.795 0.404103 2.94122 44.9707 158.345 1 0 98.2982 0.539972 112.98 0.126587 1 11 45.0049 0.0196109 45.0137 -0.277516 -1 13 0.610715
50.7518 76.4402 0.925897 2.82429 101.361 173.835 0 0 48.7411 -0.920885 70.9106 -0.128473 1 13 36.4721 -1.70739 103.871 0.797424 -1 11 1.24518
45.8317 76.9841 1.27374 3.11722 72.7206 149.633 0 0 68.4712 -0.688828 85.368 1.25801 -1 13 20.4539 -0.397853 22.0942 -0.0157268 1 11 0.988573
41.7782 73.1615 0.618822 3.12815 103.369 173.923 0 0 55.129 1.27504 106.351 0.173025 -1 11 20.8963 2.29935 105.193 0.791847 1 13 1.11391
41.8056 134.073 0.49063 2.46222 65.3268 176.479 1 0 100.67 -1.15218 175.217 1.4484 -1 13 36.6072 -0.668728 45.1021 1.93903 1 11 0.317112
45.7834 78.8374 1.04277 2.50377 48.5998 117.556 1 0 49.3117 0.131333 49.7377 2.81041 1 13 41.4949 0.310135 43.5065 1.76764 -1 11 1.19384
