mLL ptLL dPhi_LL dPhiLLmet MET mt goodjet_n goodbjet_n Lepton1_Pt Lepton1_Eta Lepton1_E Lepton1_Phi Lepton1_charge Lepton1_type Lepton2_Pt Lepton2_Eta Lepton2_E Lepton2_Phi Lepton2_charge Lepton2_type weight
10.7427 45.5217 0.392473 2.98201 35.7809 80.4601 0 0 30.7986 -1.86891 102.182 -1.18439 -1 11 15.5144 -2.1668 68.6113 -0.79192 1 13 1
43.8206 48.7506 0.686033 2.5237 51.5526 95.517 1 0 29.7482 -0.203367 30.3657 -0.176253 1 13 21.943 -1.65126 59.3046 0.509781 -1 11 1
44.2741 70.4482 1.00651 2.78469 120.057 181.011 0 0 43.7352 -0.0381911 43.7671 -1.36329 -1 11 36.5871 -0.574537 42.7938 -0.356785 1 13 1
36.8514 37.5141 1.64454 2.84166 42.5787 79.0354 0 0 35.0073 -1.77174 105.916 1.24631 1 11 16.3071 -1.29519 32.0073 -0.39823 -1 13 1
14.4394 55.7394 0.357995 3.01519 36.6623 90.2304 0 0 41.2933 0.9374 60.8039 -1.59695 1 11 15.1533 1.38785 32.2452 -1.95494 -1 13 1
24.6794 77.9887 0.267918 2.63594 98.9158 170.078 1 0 42.3086 -0.986123 64.6019 -2.40543 -1 11 36.3811 -0.424052 39.7016 -2.13751 1 13 1
17.457 42.2289 0.042365 2.6981 49.0078 88.7568 0 0 25.804 1.62624 68.1403 -1.5854 1 11 16.434 0.803073 22.0246 -1.54303 -1 13 1
31.3427 91.4432 0.755716 2.71641 123.704 207.926 1 0 75.1814 0.128487 75.8028 -0.509513 1 11 20.8054 0.416571 22.6371 -1.26523 -1 13 1
39.8728 74.6983 1.09918 2.83334 37.5837 104.714 1 0 60.6913 -2.35549 322.82 2.34059 -1 13 23.9695 -2.3943 132.453 1.24141 1 11 1
21.7114 54.0577 0.716638 3.10962 36.5021 88.8305 0 0 34.7231 -1.30679 68.8386 -3.06079 -1 11 22.8287 -1.62587 60.263 2.50576 1 13 1
32.4208 75.3805 0.214119 2.8621 80.4756 154.254 0 0 46.2457 0.448983 50.9858 2.32943 -1 11 29.5476 1.27584 57.0401 2.54354 1 13 1
46.2359 61.4625 1.52278 2.67311 67.3535 125.167 0 0 58.2405 0.715928 73.8147 1.0836 -1 13 17.0412 0.221067 17.4593 -0.439174 1 11 1
44.593 50.4039 0.998438 2.70841 35.1319 82.195 0 0 34.438 0.724624 43.8821 2.88351 -1 13 22.609 1.92986 79.5122 -2.40124 1 11 1
31.29 77.6091 0.31959 3.06418 73.5281 150.969 0 0 51.1894 1.43447 113.529 3.04947 1 13 27.327 2.19007 123.624 -2.91413 -1 11 1
20.227 72.7871 0.547878 2.64934 36.4026 99.8468 0 0 43.2432 1.35317 89.2564 -0.112242 1 11 32.3005 1.36565 67.4026 0.435636 -1 13 1
27.9131 84.0785 0.429621 2.86025 56.5558 136.553 1 0 59.4985 -0.675653 73.6038 -1.01332 1 11 26.2516 -0.119765 26.4403 -0.583697 -1 13 1
41.26 45.0541 1.53799 3.10408 33.4175 77.5903 0 0 41.4746 -0.104939 41.7033 -3.04652 1 13 16.2912 -0.852361 22.5761 -1.50853 -1 11 1
20.9897 50.3806 0.740184 2.70223 35.773 82.8657 0 0 31.4651 0.480514 35.1683 -0.256438 -1 13 22.4613 0.795487 29.9507 0.483746 1 11 1
